danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Dark Trap,Emo,Hiphop,Pop,Rap,RnB,Trap Metal,Underground Rap,dnb,hardstyle,psytrance,techhouse,techno,trance,trap
0.592,0.771,9,-4.308,0,0.1,0.0086,0.003,0.24,0.279,174.017,276625,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.735,0.637,4,-8.828,0,0.0474,0.0041,0.579,0.107,0.299,128.005,363013,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.747,0.93,1,-7.424,1,0.0762,0.0061,0.394,0.351,0.114,146.013,306000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.746,0.559,1,-5.949,1,0.27,0.0664,0.0035,0.0995,0.671,159.995,228067,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,155.042,223973,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.923,0.707,1,-8.19,1,0.294,0.0718,0.0,0.125,0.737,204.762,131119,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.869,0.274,8,-14.464,1,0.135,0.531,0.0021,0.0931,0.16,213.942,85241,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.504,0.994,9,-6.192,1,0.0706,0.0013,0.881,0.334,0.0363,137.978,396000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.367,0.903,0,-5.837,1,0.143,0.141,0.472,0.0923,0.0643,140.526,183719,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.567,0.92,1,-5.128,0,0.128,0.001,0.0001,0.302,0.191,136.028,223520,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.588,0.981,6,-7.464,1,0.0469,0.0001,0.805,0.338,0.526,149.006,502550,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.551,0.453,1,-11.869,0,0.0504,0.0341,0.83,0.0992,0.0526,180.066,193340,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648,0.474,7,-13.466,1,0.177,0.145,0.735,0.132,0.413,133.319,274126,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.553,0.834,11,-9.632,0,0.0612,0.0032,0.895,0.13,0.2,129.996,414000,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.589,0.768,10,-10.589,0,0.0782,0.0168,0.939,0.114,0.26,133.993,308233,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,0.502,1,-6.062,1,0.0371,0.0017,0.0,0.0784,0.388,115.091,289760,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.757,0.638,0,-9.774,1,0.126,0.0153,0.0,0.0876,0.769,149.96,137600,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.537,0.327,1,-11.118,1,0.083,0.638,0.189,0.108,0.0683,155.214,283361,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.716,0.882,9,-6.984,1,0.213,0.0422,0.0,0.151,0.355,181.97,161453,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.548,0.733,11,-9.389,0,0.0459,0.186,0.858,0.116,0.233,132.018,219659,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.699,0.692,0,-7.473,1,0.141,0.0008,0.204,0.078,0.119,174.036,243156,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.252,0.924,5,-7.094,1,0.0436,0.0098,0.831,0.247,0.0771,131.543,233707,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.604,0.946,7,-3.048,0,0.0439,0.0054,0.0591,0.783,0.149,130.016,221567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.472,0.533,3,-10.232,0,0.059,0.531,0.653,0.295,0.136,199.918,235200,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.515,0.919,6,-4.227,0,0.048,0.0044,0.0,0.0926,0.368,149.962,277595,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.401,0.736,9,-4.99,1,0.311,0.104,0.0571,0.198,0.301,200.072,126003,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.367,0.71,3,-6.154,0,0.0448,0.0003,0.0001,0.13,0.345,169.959,209027,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452,0.945,5,-4.515,1,0.103,0.0373,0.0,0.22,0.504,167.95,203058,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,0.717,0,-6.663,1,0.23,0.0625,0.0007,0.0814,0.335,109.756,247547,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.874,0.692,5,-5.28,0,0.0431,0.0412,0.0001,0.324,0.937,116.017,178560,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77,0.609,9,-6.38,1,0.372,0.0062,0.0001,0.128,0.293,140.15,93727,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.43,0.92,10,-5.025,1,0.248,0.0005,0.0,0.647,0.181,139.88,132018,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.683,0.928,10,-9.781,1,0.0489,0.014,0.894,0.16,0.0859,132.003,387282,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.588,0.792,9,-6.272,0,0.0404,0.0524,0.567,0.0873,0.0367,174.992,277219,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.391,0.924,10,-3.994,0,0.0588,0.0004,0.576,0.087,0.314,139.751,172429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.669,0.532,5,-8.255,0,0.209,0.0038,0.0,0.268,0.386,177.466,273520,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.317,0.239,1,-12.036,0,0.0331,0.744,0.0,0.169,0.391,78.251,80467,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.375,0.714,4,-4.052,0,0.0326,0.0705,0.894,0.416,0.061,138.003,201346,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.662,0.741,0,-5.406,1,0.0334,0.0016,0.0303,0.114,0.404,131.0,188960,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.625,0.978,10,-0.331,1,0.264,0.0585,0.355,0.336,0.0767,159.923,204000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.65,0.776,6,-5.059,1,0.139,0.138,0.0042,0.27,0.772,177.78,192155,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.578,0.588,0,-4.92,0,0.255,0.415,0.0,0.114,0.3,158.348,215671,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.477,0.955,5,-2.879,0,0.0352,0.0074,0.253,0.625,0.19,150.015,232000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.83,0.578,0,-10.417,0,0.224,0.179,0.0,0.153,0.582,99.971,96078,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.722,0.339,9,-15.569,1,0.0591,0.469,0.236,0.0907,0.0359,117.926,116568,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.674,0.61,1,-6.568,0,0.112,0.71,0.0004,0.105,0.478,184.028,235400,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.412,0.865,1,-8.532,1,0.106,0.282,0.0008,0.0474,0.327,117.009,129890,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.464,0.843,11,-4.367,0,0.0444,0.019,0.0,0.0613,0.642,150.252,163204,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.657,0.567,3,-10.58,1,0.201,0.0192,0.0,0.0761,0.626,169.931,116000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.797,0.582,2,-12.97,1,0.255,0.0048,0.0,0.517,0.415,105.974,282640,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0.859,1,-2.954,1,0.092,0.23,0.915,0.113,0.657,140.007,229714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.864,0.712,6,-5.193,0,0.175,0.0074,0.316,0.0578,0.67,126.993,400630,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.529,0.787,7,-3.399,0,0.0439,0.0011,0.943,0.109,0.151,174.051,264828,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.488,0.852,10,-2.605,0,0.118,0.061,0.0,0.215,0.328,154.998,234781,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.524,0.965,6,-5.24,0,0.0607,0.0083,0.111,0.476,0.24,138.01,232446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.805,0.99,6,-8.279,0,0.0556,0.0003,0.818,0.162,0.895,123.995,406935,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.717,0.76,9,-4.892,1,0.164,0.786,0.0002,0.107,0.669,212.64,210861,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.526,0.82,1,-3.767,1,0.0796,0.0319,0.581,0.528,0.25,171.478,163256,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.54,0.691,7,-5.888,1,0.0306,0.0001,0.331,0.0413,0.367,127.946,233267,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.408,0.992,1,-1.329,1,0.0594,0.0008,0.954,0.197,0.202,174.05,301322,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.62,0.883,0,-4.405,1,0.172,0.0,0.0506,0.214,0.501,171.988,272817,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.431,0.814,1,-12.083,1,0.0883,0.0018,0.877,0.176,0.0602,134.064,195224,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.473,0.927,5,-4.393,1,0.0356,0.0075,0.0114,0.358,0.36,149.981,183204,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.689,0.735,11,-8.775,0,0.163,0.0344,0.897,0.145,0.257,127.974,406786,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.455,0.926,11,-4.99,0,0.0314,0.0987,0.81,0.0993,0.27,175.0,290000,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.581,0.642,1,-5.318,1,0.407,0.0519,0.0,0.183,0.536,160.284,345160,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.558,0.929,2,-3.618,1,0.0638,0.0009,0.0002,0.389,0.502,137.868,202307,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.801,0.766,9,-4.655,0,0.197,0.0393,0.378,0.331,0.504,175.02,268800,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.448,0.978,8,-5.954,1,0.0545,0.0,0.911,0.0783,0.188,137.968,196522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.57,0.803,9,-6.208,0,0.0449,0.0067,0.098,0.158,0.18,150.075,193600,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.621,0.972,2,-3.431,1,0.297,0.043,0.0,0.331,0.433,200.066,201606,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.797,0.66,10,-5.802,0,0.0924,0.0697,0.0,0.133,0.285,120.007,280294,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.442,0.837,5,-7.557,0,0.0483,0.0024,0.493,0.105,0.0386,135.987,374118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.72,0.657,8,-8.389,1,0.601,0.205,0.0,0.146,0.658,162.259,117817,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.726,0.908,11,-6.781,0,0.0434,0.0013,0.893,0.142,0.734,124.0,406452,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.564,0.591,4,-7.277,0,0.239,0.266,0.0033,0.0999,0.0768,139.82,264243,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.51,0.854,7,-4.874,1,0.0364,0.0005,0.0015,0.143,0.474,153.002,139651,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.627,0.801,5,-5.002,0,0.396,0.228,0.0,0.113,0.616,147.118,188053,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,174.032,231212,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.485,0.332,4,-9.244,1,0.0338,0.784,0.0001,0.146,0.273,130.813,180640,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.443,0.658,1,-7.097,1,0.0353,0.0005,0.0,0.128,0.28,190.03,144534,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.456,0.593,1,-6.091,1,0.232,0.0519,0.0486,0.286,0.087,137.706,208701,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0.0978,1,-13.519,0,0.332,0.624,0.0,0.112,0.389,170.803,104438,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.338,0.951,0,-3.796,1,0.0789,0.0002,0.897,0.75,0.317,173.978,346850,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.664,0.742,1,-9.172,1,0.363,0.0015,0.0001,0.162,0.517,145.063,212944,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.576,0.908,7,-8.626,1,0.0455,0.0001,0.655,0.276,0.112,142.014,490640,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.523,0.828,1,-4.696,1,0.0762,0.0136,0.0003,0.165,0.476,193.904,214827,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0.965,1,-7.3,1,0.0908,0.0001,0.768,0.339,0.0936,145.012,447582,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.626,0.876,7,-7.783,1,0.0516,0.0037,0.352,0.57,0.284,147.995,428240,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.494,0.857,10,-4.317,1,0.0438,0.0002,0.0,0.0776,0.491,137.996,207920,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.0001,0.0717,0.754,158.056,163253,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,200.048,172800,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.732,0.654,7,-6.136,0,0.045,0.102,0.0,0.215,0.369,138.049,153597,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.418,0.0808,0,-26.113,1,0.0553,0.961,0.88,0.0926,0.186,130.823,197000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.418,0.962,11,-2.49,0,0.0389,0.0,0.084,0.0787,0.0937,173.019,213642,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.579,0.724,1,-7.896,0,0.33,0.0659,0.0,0.73,0.549,169.86,274375,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.546,0.865,8,-5.771,0,0.0471,0.0145,0.0038,0.392,0.174,129.963,230769,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.676,0.377,11,-13.171,0,0.0368,0.287,0.953,0.0984,0.359,132.975,144415,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.545,0.921,1,-3.881,1,0.126,0.0002,0.0277,0.164,0.146,149.998,248000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.812,0.874,6,-6.015,0,0.0905,0.109,0.0,0.214,0.47,120.025,229973,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.73,0.873,7,-5.309,1,0.0428,0.0001,0.883,0.0947,0.298,125.008,406080,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.647,0.935,10,-6.625,0,0.0328,0.0137,0.739,0.135,0.117,135.998,552880,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.918,0.632,1,-6.979,1,0.278,0.0236,0.0,0.378,0.396,184.022,231482,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.81,0.96,6,-0.984,1,0.226,0.0102,0.0009,0.14,0.675,145.016,218483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.894,0.404,9,-5.913,0,0.13,0.453,0.0,0.0801,0.759,204.018,236507,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.639,0.894,11,-3.583,0,0.0626,0.0005,0.851,0.256,0.25,174.007,355513,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.624,0.619,0,-6.999,0,0.206,0.362,0.0,0.14,0.557,175.676,188291,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.707,0.789,0,-5.694,1,0.0544,0.0956,0.0,0.105,0.961,114.028,179974,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.774,0.65,8,-6.4,1,0.25,0.126,0.0,0.122,0.358,168.778,170397,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.737,0.949,11,-4.744,0,0.0443,0.0038,0.683,0.0728,0.462,123.999,439355,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.817,0.565,1,-7.78,1,0.0706,0.005,0.0011,0.711,0.159,110.993,345973,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.712,0.592,1,-9.341,0,0.258,0.119,0.0,0.2,0.424,162.736,125269,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.752,0.891,10,-8.583,0,0.0914,0.0021,0.841,0.085,0.205,130.004,376615,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.742,0.407,2,-6.938,1,0.426,0.822,0.0,0.0541,0.39,116.064,274187,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.721,0.63,11,-7.787,0,0.2,0.0258,0.0,0.139,0.384,83.086,144640,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.816,0.245,0,-15.617,0,0.414,0.616,0.0008,0.127,0.187,140.04,138936,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.662,0.801,9,-8.467,1,0.075,0.0352,0.877,0.28,0.0397,140.0,422571,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.511,0.897,9,-2.087,0,0.0324,0.218,0.0001,0.573,0.369,173.988,228969,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.486,0.652,7,-5.625,0,0.029,0.0109,0.0,0.0904,0.149,160.044,123000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.478,0.682,6,-5.949,0,0.407,0.134,0.0,0.106,0.388,155.563,179231,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.912,0.477,1,-6.93,1,0.423,0.0747,0.0,0.104,0.213,133.947,173767,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.582,0.964,11,-6.686,0,0.0451,0.0002,0.699,0.429,0.165,139.982,461343,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.387,0.907,10,-5.941,0,0.115,0.0028,0.141,0.165,0.181,137.998,411361,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.582,0.715,6,-8.187,0,0.0331,0.0015,0.334,0.11,0.0528,119.992,298000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.689,0.478,1,-9.142,1,0.231,0.0881,0.0,0.357,0.774,182.078,244867,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.529,0.793,8,-8.579,1,0.0451,0.0822,0.897,0.0786,0.0265,173.988,218793,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.401,0.991,5,-2.355,0,0.265,0.0725,0.0,0.267,0.211,155.007,162581,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.155,0.883,7,-9.13,0,0.0806,0.0,0.963,0.0654,0.166,209.116,217720,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.585,0.931,9,-5.369,1,0.0524,0.0001,0.789,0.358,0.0382,131.954,450919,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.49,0.915,10,-8.663,0,0.0459,0.0198,0.941,0.119,0.38,139.975,205053,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.502,0.731,1,-6.139,1,0.243,0.0924,0.0,0.15,0.414,106.903,131274,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.936,0.474,1,-9.694,1,0.393,0.0213,0.0,0.111,0.168,129.999,166910,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.934,0.555,8,-5.416,1,0.081,0.0232,0.0,0.249,0.33,121.023,214880,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.75,0.852,6,-7.101,0,0.0481,0.0012,0.886,0.114,0.0847,127.006,426146,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.713,0.544,11,-8.647,1,0.519,0.041,0.0,0.159,0.768,177.922,241737,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.503,0.977,7,-5.996,1,0.0461,0.0004,0.892,0.144,0.3,141.989,476620,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.818,0.67,11,-13.912,0,0.0757,0.122,0.0016,0.31,0.917,112.704,469267,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.914,0.415,6,-10.708,1,0.464,0.0536,0.0,0.131,0.646,135.03,241995,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.28,0.948,8,-4.202,1,0.144,0.0064,0.909,0.118,0.0352,160.214,110997,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.465,0.96,2,-4.772,1,0.467,0.0878,0.0001,0.383,0.164,119.938,110811,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.733,0.964,7,-5.391,1,0.0584,0.0095,0.944,0.0904,0.253,126.001,196190,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.805,0.852,6,-9.832,0,0.126,0.0024,0.826,0.0393,0.285,124.98,432065,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.773,0.62,1,-11.574,1,0.0497,0.0336,0.937,0.112,0.0993,131.999,352889,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.85,0.411,11,-13.957,0,0.253,0.0916,0.0,0.159,0.37,192.044,220000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.859,0.792,2,-4.007,1,0.141,0.065,0.0,0.3,0.766,206.402,276813,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.652,0.842,1,-7.368,1,0.0489,0.0342,0.899,0.532,0.202,144.994,544552,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.415,0.756,11,-5.183,0,0.0378,0.0004,0.115,0.0651,0.0317,175.003,415852,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.801,0.764,1,-4.652,1,0.256,0.002,0.0,0.093,0.489,174.961,253093,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.804,0.989,1,-4.344,1,0.0487,0.0029,0.47,0.232,0.71,124.004,201290,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.541,0.666,10,-6.244,0,0.044,0.257,0.0,0.709,0.308,151.97,151579,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.651,0.954,7,-6.364,1,0.0828,0.0043,0.793,0.11,0.535,170.015,316235,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.644,0.684,10,-4.867,1,0.101,0.426,0.0,0.199,0.487,151.108,171656,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.729,0.668,5,-4.0,1,0.148,0.232,0.0,0.181,0.184,174.967,172187,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.468,0.952,7,-3.822,1,0.056,0.0001,0.147,0.0858,0.45,173.99,277622,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.736,0.795,1,-3.299,0,0.0545,0.498,0.0,0.254,0.511,104.066,230813,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.375,0.492,2,-9.492,0,0.0839,0.45,0.029,0.0921,0.0661,144.286,192329,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0.96,5,-7.07,0,0.135,0.0091,0.0186,0.345,0.0994,137.97,203043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.622,0.967,11,-7.067,0,0.0475,0.0001,0.804,0.58,0.288,145.998,440548,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.69,0.676,11,-6.84,0,0.198,0.423,0.0,0.14,0.599,159.947,168072,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.901,0.464,5,-9.789,0,0.0645,0.368,0.0,0.238,0.638,109.004,203267,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.603,0.974,10,-6.319,0,0.048,0.0005,0.767,0.144,0.296,138.996,428201,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.289,0.77,11,-8.716,0,0.0522,0.103,0.0002,0.0999,0.151,137.871,216907,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.567,0.981,1,-1.447,1,0.348,0.197,0.0005,0.133,0.295,147.93,207568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.619,0.586,11,-10.589,0,0.686,0.641,0.0,0.135,0.775,181.194,565147,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.457,0.995,7,-3.109,1,0.838,0.0457,0.9,0.397,0.122,150.056,118417,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0.878,2,-4.014,1,0.0671,0.0004,0.462,0.229,0.215,173.971,334784,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.572,0.979,6,-4.656,0,0.0532,0.0,0.81,0.429,0.192,144.008,510000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.598,0.757,1,-5.624,0,0.0617,0.0023,0.882,0.111,0.0387,173.975,268524,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.702,0.39,4,-8.18,0,0.0377,0.0001,0.156,0.0991,0.3,129.996,429312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.578,0.74,9,-8.478,0,0.369,0.157,0.0124,0.0824,0.318,144.93,278073,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.839,0.533,2,-12.416,1,0.291,0.0197,0.001,0.108,0.522,191.79,254929,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.725,0.973,0,-0.694,0,0.198,0.0318,0.0002,0.352,0.569,149.86,238404,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.755,0.788,0,-4.572,1,0.216,0.0355,0.0,0.311,0.465,140.055,137195,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
