danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.507,0.908,7,-5.382,1,0.0409,0.0001,0.934,0.149,0.455,135.003,421535,4,trance
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4,Pop
0.798,0.678,4,-10.455,0,0.0558,0.013,0.907,0.095,0.858,129.982,439733,4,techhouse
0.7,0.4,7,-8.46,1,0.0465,0.212,0.0003,0.55,0.28,93.959,278200,4,Rap
0.539,0.958,10,-4.885,1,0.0677,0.0001,0.757,0.0866,0.0673,140.007,454500,4,psytrance
0.777,0.716,11,-5.327,1,0.347,0.294,0.0,0.665,0.593,191.512,159787,4,Hiphop
0.424,0.891,1,-10.788,1,0.0517,0.0005,0.859,0.426,0.0365,133.218,234422,4,trance
0.708,0.829,4,-8.708,1,0.0453,0.0003,0.921,0.158,0.582,123.996,412363,4,techhouse
0.579,0.914,4,-6.095,0,0.0673,0.0025,0.826,0.815,0.343,139.993,228000,4,trance
0.376,0.524,1,-12.946,0,0.0849,0.243,0.387,0.107,0.068,184.726,252174,5,Dark Trap
0.462,0.993,11,-3.954,1,0.128,0.0032,0.407,0.309,0.178,138.0,478354,4,trance
0.488,0.456,7,-11.754,1,0.21,0.603,0.303,0.0957,0.0749,200.732,124839,4,Dark Trap
0.552,0.594,2,-6.449,1,0.0306,0.298,0.0001,0.262,0.287,149.907,192500,4,hardstyle
0.497,0.992,10,-2.955,0,0.0785,0.0037,0.872,0.105,0.686,173.993,314041,4,dnb
0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,282947,4,Emo
0.519,0.512,5,-7.986,1,0.0282,0.0276,0.0001,0.0976,0.441,138.596,246973,4,Emo
0.748,0.614,11,-6.004,0,0.407,0.0672,0.0001,0.106,0.57,172.03,230493,4,Hiphop
0.572,0.844,6,-7.913,0,0.0462,0.0005,0.37,0.128,0.263,136.968,431838,4,techno
0.759,0.949,2,-3.354,1,0.0784,0.0163,0.879,0.0796,0.331,128.017,170672,4,techhouse
0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,205.696,258688,4,Hiphop
0.589,0.936,0,-5.667,1,0.0549,0.0004,0.896,0.0471,0.462,142.001,451690,4,trance
0.8,0.858,4,-9.525,0,0.0672,0.0049,0.781,0.0772,0.356,126.048,312277,4,techno
0.432,0.962,5,-6.516,0,0.0547,0.0001,0.874,0.65,0.423,139.991,535808,4,trance
0.548,0.802,7,-6.031,1,0.0432,0.0079,0.0173,0.136,0.12,137.011,265001,4,trance
0.622,0.525,5,-7.851,1,0.0334,0.0784,0.898,0.117,0.0354,132.018,212481,4,Dark Trap
0.488,0.871,1,-8.317,0,0.034,0.0541,0.905,0.103,0.398,141.969,169014,4,Dark Trap
0.608,0.59,1,-12.1,0,0.752,0.44,0.0,0.327,0.907,175.8,129693,4,Hiphop
0.685,0.965,1,-5.616,1,0.116,0.0118,0.014,0.112,0.509,123.994,224516,4,techhouse
0.492,0.973,5,-1.19,1,0.0571,0.0351,0.0167,0.391,0.14,174.03,327086,4,dnb
0.683,0.568,2,-7.791,1,0.0543,0.0427,0.0183,0.42,0.204,140.043,288200,4,trap
0.649,0.654,1,-7.653,0,0.0342,0.749,0.0,0.0975,0.175,121.999,274159,4,Dark Trap
0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,192.102,164640,4,RnB
0.585,0.703,11,-4.863,0,0.068,0.0013,0.83,0.0666,0.038,171.984,346062,4,dnb
0.61,0.938,2,-2.482,1,0.133,0.0262,0.0018,0.356,0.19,145.0,211862,4,trap
0.594,0.881,1,-3.391,1,0.191,0.0032,0.0044,0.108,0.156,150.098,209604,4,trap
0.506,0.785,4,-9.853,0,0.0493,0.0002,0.306,0.117,0.177,127.974,255006,4,trance
0.158,0.568,9,-8.109,0,0.0399,0.0,0.986,0.228,0.221,139.344,292800,3,Dark Trap
0.877,0.6,0,-5.956,1,0.311,0.25,0.0,0.0739,0.566,159.986,168750,4,Underground Rap
0.407,0.308,10,-9.001,0,0.0296,0.778,0.0,0.092,0.153,146.508,256236,3,Emo
0.505,0.899,9,-5.892,1,0.418,0.0624,0.0,0.387,0.23,168.311,234467,4,Underground Rap
0.535,0.837,11,-5.925,1,0.0388,0.101,0.0128,0.114,0.0646,115.071,136622,4,Trap Metal
0.572,0.876,9,-3.747,0,0.0453,0.0,0.177,0.122,0.0644,144.973,264828,4,trap
0.607,0.726,9,-6.545,0,0.219,0.0001,0.0015,0.0809,0.191,174.962,320054,4,dnb
0.506,0.98,7,-4.984,0,0.0429,0.0011,0.834,0.703,0.477,149.979,156000,4,hardstyle
0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,214107,4,Emo
0.539,0.987,10,-5.412,0,0.0734,0.0063,0.698,0.103,0.276,145.012,421573,4,psytrance
0.707,0.655,2,-6.385,1,0.145,0.0225,0.0,0.341,0.0796,140.389,198922,4,trap
0.904,0.735,6,-8.932,1,0.204,0.295,0.915,0.119,0.038,133.01,370820,4,techno
0.463,0.531,0,-6.772,1,0.294,0.482,0.0,0.123,0.533,141.894,224059,4,RnB
0.824,0.879,5,-3.581,0,0.118,0.11,0.0,0.146,0.662,140.097,223080,4,RnB
0.683,0.885,9,-6.841,1,0.07,0.0006,0.867,0.11,0.039,140.004,488173,4,psytrance
0.806,0.755,1,-4.916,1,0.241,0.107,0.0,0.332,0.144,139.924,192253,4,Dark Trap
0.49,0.614,5,-10.239,0,0.0289,0.0206,0.0,0.199,0.369,150.041,257638,4,hardstyle
0.817,0.585,5,-8.095,1,0.264,0.0246,0.0001,0.102,0.431,130.068,132962,4,Trap Metal
0.589,0.929,11,-8.086,0,0.0782,0.0052,0.841,0.352,0.108,144.029,405570,4,psytrance
0.905,0.81,7,-4.538,1,0.211,0.0349,0.0,0.124,0.486,192.882,251760,4,Underground Rap
0.385,0.701,6,-7.034,0,0.176,0.0005,0.462,0.132,0.405,149.947,206404,4,Dark Trap
0.485,0.901,6,-5.264,1,0.0357,0.037,0.373,0.0946,0.251,172.892,317933,4,dnb
0.56,0.759,8,-6.891,1,0.352,0.144,0.0,0.108,0.589,155.192,217130,4,Underground Rap
0.816,0.699,11,-4.1,0,0.401,0.015,0.0905,0.325,0.25,139.993,221250,4,trap
0.801,0.908,2,-6.554,1,0.221,0.0025,0.0007,0.0698,0.805,174.558,278387,4,Hiphop
0.593,0.696,3,-8.76,0,0.0386,0.0008,0.672,0.125,0.166,139.949,253714,4,Dark Trap
0.86,0.644,1,-6.302,1,0.354,0.0314,0.0,0.184,0.473,171.842,148946,4,Underground Rap
0.536,0.952,7,-4.924,0,0.144,0.0004,0.0807,0.485,0.66,145.102,175940,4,trap
0.693,0.875,1,-1.889,1,0.0632,0.0004,0.0072,0.385,0.285,144.961,231724,4,trap
0.405,0.838,0,-6.95,1,0.0649,0.0005,0.801,0.562,0.15,138.012,435000,4,psytrance
0.92,0.749,10,-5.279,0,0.11,0.0003,0.13,0.0859,0.396,127.002,230540,4,techhouse
0.831,0.836,6,-14.893,1,0.0791,0.0015,0.895,0.119,0.689,141.0,406173,4,psytrance
0.45,0.945,0,-3.657,0,0.044,0.041,0.845,0.154,0.268,149.957,234400,4,hardstyle
0.657,0.591,2,-11.161,1,0.463,0.275,0.0,0.307,0.352,140.019,160731,4,Trap Metal
0.81,0.462,1,-5.245,1,0.0498,0.0075,0.0,0.052,0.241,200.038,180738,4,Hiphop
0.674,0.881,9,-2.853,1,0.147,0.296,0.0,0.0793,0.234,197.988,178480,4,Pop
0.704,0.607,10,-2.164,0,0.0579,0.0002,0.892,0.189,0.156,172.129,271125,4,dnb
0.804,0.463,6,-10.642,0,0.0953,0.0012,0.905,0.105,0.355,125.004,434536,4,techno
0.844,0.451,7,-13.704,1,0.189,0.0646,0.838,0.102,0.0635,127.971,361978,4,techno
0.415,0.913,7,-5.361,1,0.0482,0.0005,0.0,0.284,0.427,164.289,208600,4,Emo
0.598,0.713,6,-3.625,0,0.0326,0.0207,0.0002,0.431,0.118,91.964,357653,4,Rap
0.842,0.577,8,-6.861,1,0.0951,0.0453,0.0,0.188,0.29,112.996,170083,4,Underground Rap
0.8,0.733,0,-11.452,1,0.0515,0.0388,0.833,0.114,0.186,124.974,455040,4,techno
0.563,0.871,6,-5.336,0,0.0925,0.0329,0.0001,0.963,0.413,128.075,234338,4,trance
0.565,0.887,4,-1.559,1,0.682,0.0241,0.0159,0.494,0.238,145.001,208538,4,trap
0.399,0.883,8,-4.775,1,0.0673,0.0029,0.0012,0.0781,0.155,173.919,264828,4,dnb
0.611,0.791,8,-7.878,1,0.033,0.206,0.712,0.168,0.0644,190.038,176302,3,Dark Trap
0.714,0.821,6,-7.635,1,0.176,0.041,0.0,0.116,0.649,191.998,282707,4,Hiphop
0.747,0.829,7,-7.431,1,0.0634,0.0099,0.0011,0.0792,0.909,126.008,213333,4,techhouse
0.541,0.991,0,-7.296,1,0.0519,0.0006,0.467,0.056,0.318,137.999,451602,4,trance
0.631,0.793,1,-4.086,0,0.0468,0.0002,0.0001,0.0976,0.648,136.96,189373,4,Emo
0.513,0.59,0,-8.032,1,0.153,0.235,0.0,0.151,0.295,197.873,240488,4,Emo
0.521,0.96,6,-2.624,1,0.085,0.0007,0.0,0.242,0.36,203.908,169960,4,Emo
0.465,0.939,5,-2.032,0,0.0381,0.0002,0.0146,0.126,0.0527,174.987,244114,4,dnb
0.67,0.474,1,-7.245,1,0.383,0.0906,0.0299,0.0762,0.268,189.946,181908,4,Hiphop
0.685,0.83,6,-5.323,1,0.08,0.0025,0.0168,0.111,0.541,143.018,375944,4,psytrance
0.475,0.988,10,-4.267,0,0.0611,0.0,0.528,0.534,0.438,138.003,500089,4,trance
0.388,0.52,2,-8.354,1,0.0593,0.257,0.185,0.113,0.196,169.702,127318,4,Dark Trap
0.847,0.744,1,-4.088,1,0.304,0.0975,0.0,0.0554,0.754,193.87,168520,4,Hiphop
0.721,0.513,7,-7.882,0,0.121,0.0959,0.0,0.341,0.31,124.02,236587,4,Underground Rap
0.697,0.601,11,-13.954,0,0.238,0.113,0.0,0.249,0.753,179.474,189327,4,Hiphop
0.798,0.649,9,-6.546,1,0.306,0.0746,0.0,0.517,0.566,142.006,108160,4,Dark Trap
0.721,0.82,1,-3.222,1,0.216,0.176,0.0,0.164,0.88,182.09,158434,4,Hiphop
0.332,0.983,6,-3.621,0,0.124,0.0,0.0,0.178,0.12,158.221,202960,4,Emo
0.593,0.881,2,-6.932,0,0.0375,0.0022,0.0008,0.444,0.102,131.967,193640,4,trance
0.519,0.895,7,-6.512,1,0.042,0.0047,0.571,0.158,0.332,149.31,181467,4,hardstyle
0.56,0.957,7,-2.589,1,0.0499,0.0034,0.0244,0.491,0.558,174.036,218276,4,dnb
0.475,0.827,1,-4.308,1,0.0304,0.0185,0.0008,0.177,0.0991,149.918,232804,4,hardstyle
0.596,0.875,9,-5.369,0,0.047,0.0455,0.881,0.297,0.174,123.897,250161,4,techhouse
0.566,0.964,6,-4.703,0,0.132,0.0095,0.853,0.0923,0.422,174.007,348262,4,dnb
0.693,0.749,4,-5.753,0,0.0616,0.0042,0.0723,0.4,0.37,128.017,437813,4,trance
0.58,0.94,2,-3.038,1,0.567,0.0031,0.0426,0.113,0.362,149.99,182400,4,trap
0.812,0.628,10,-6.128,0,0.0327,0.0467,0.0,0.226,0.506,121.99,182139,4,Underground Rap
0.565,0.913,0,-5.39,1,0.131,0.0004,0.833,0.171,0.244,140.006,396875,4,psytrance
0.835,0.662,7,-6.689,0,0.0453,0.242,0.0,0.0596,0.96,206.048,208160,4,Hiphop
0.82,0.481,0,-8.467,1,0.171,0.541,0.0,0.12,0.47,143.991,227448,4,Underground Rap
0.654,0.926,6,-7.285,0,0.0443,0.0042,0.809,0.102,0.0387,140.013,463286,4,psytrance
0.333,0.836,10,-3.273,0,0.114,0.0005,0.252,0.162,0.049,175.025,400000,4,dnb
0.222,0.52,2,-10.492,0,0.0413,0.0224,0.929,0.0968,0.0777,137.754,113455,4,Dark Trap
0.654,0.992,7,-1.265,1,0.428,0.0021,0.374,0.343,0.127,150.042,284000,4,trap
0.492,0.95,2,-4.601,1,0.0559,0.0,0.0047,0.071,0.401,134.035,297382,4,Emo
0.858,0.767,7,-8.645,1,0.302,0.0067,0.0,0.0489,0.753,183.044,226800,4,Hiphop
0.772,0.821,11,-0.14,0,0.25,0.223,0.0,0.148,0.77,183.842,244200,4,Hiphop
0.593,0.855,8,-8.129,0,0.036,0.0013,0.87,0.0796,0.128,135.003,220444,4,Dark Trap
0.593,0.821,2,-5.558,1,0.244,0.0805,0.0,0.111,0.177,146.241,197260,4,Trap Metal
0.776,0.388,0,-9.143,1,0.282,0.147,0.0,0.394,0.294,150.02,161000,4,Hiphop
0.713,0.943,7,-8.069,1,0.0466,0.0005,0.931,0.11,0.0394,135.002,345169,4,techno
0.618,0.966,11,-2.541,1,0.0514,0.0043,0.0016,0.258,0.623,150.005,203292,4,hardstyle
0.574,0.98,7,-5.528,1,0.0879,0.0001,0.747,0.377,0.582,144.006,476409,4,psytrance
0.607,0.969,1,-7.586,0,0.0449,0.0008,0.868,0.127,0.355,128.012,408387,4,techno
0.652,0.37,3,-9.346,0,0.25,0.514,0.0,0.112,0.338,124.979,162795,4,RnB
0.858,0.858,7,-6.776,1,0.169,0.0009,0.69,0.321,0.686,120.019,355153,4,techhouse
0.809,0.596,4,-10.407,0,0.124,0.054,0.918,0.113,0.102,124.004,450147,4,techno
0.626,0.924,5,-6.35,0,0.0749,0.0023,0.713,0.113,0.515,124.998,385920,4,techno
0.463,0.988,10,-5.678,0,0.0639,0.0009,0.973,0.267,0.0736,137.995,205217,4,trance
0.662,0.736,7,-6.511,1,0.0374,0.0027,0.0008,0.0464,0.674,208.006,232120,4,Pop
0.624,0.449,6,-10.505,0,0.632,0.487,0.0,0.0821,0.838,89.09,138736,4,Rap
0.533,0.879,10,-5.631,1,0.0397,0.0008,0.954,0.0854,0.124,137.976,214311,4,trance
0.381,0.829,5,-4.7,0,0.263,0.0029,0.146,0.133,0.0917,199.95,267000,4,Dark Trap
0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,212.558,192107,4,RnB
0.715,0.447,10,-10.523,0,0.166,0.216,0.0011,0.249,0.417,131.99,356832,4,Rap
0.529,0.953,0,-6.393,1,0.0583,0.0001,0.838,0.728,0.176,144.973,433707,4,psytrance
0.639,0.634,10,-4.799,0,0.0486,0.001,0.472,0.0855,0.0983,175.036,318171,4,dnb
0.477,0.973,7,-5.505,1,0.0458,0.0015,0.791,0.275,0.179,138.018,259914,4,trance
0.56,0.576,9,-4.555,0,0.0269,0.373,0.0,0.503,0.177,164.02,188781,4,Dark Trap
0.445,0.842,2,-4.783,1,0.0458,0.0021,0.0853,0.0592,0.115,175.045,344336,4,dnb
0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673,4,Underground Rap
0.486,0.892,7,-6.251,0,0.0457,0.137,0.48,0.216,0.496,135.005,224133,4,Emo
0.448,0.978,8,-5.954,1,0.0545,0.0,0.911,0.0783,0.188,137.968,196522,3,trance
0.605,0.969,5,-1.88,0,0.118,0.0156,0.433,0.271,0.403,150.119,230400,4,trap
0.94,0.373,0,-6.228,1,0.103,0.203,0.0001,0.175,0.54,108.996,167298,4,RnB
0.379,0.29,4,-8.485,1,0.051,0.952,0.0011,0.118,0.169,166.467,201080,4,Emo
0.608,0.699,6,-8.267,1,0.114,0.139,0.0,0.242,0.784,146.941,182680,4,Hiphop
0.572,0.778,8,-2.796,1,0.0332,0.0232,0.523,0.0833,0.184,139.982,194765,4,trap
0.342,0.767,4,-5.643,1,0.0471,0.0233,0.0,0.139,0.194,150.602,196804,4,hardstyle
0.685,0.863,5,-5.691,0,0.125,0.0268,0.0,0.133,0.4,128.097,241278,4,Hiphop
0.424,0.919,0,-4.786,1,0.0789,0.0005,0.795,0.35,0.324,143.009,392727,4,psytrance
0.425,0.508,8,-10.01,1,0.13,0.0639,0.181,0.244,0.0679,130.837,142232,4,Trap Metal
0.308,0.791,9,-7.211,1,0.0709,0.0083,0.271,0.0746,0.234,136.02,206480,4,Dark Trap
0.803,0.935,8,-5.665,0,0.0772,0.0038,0.87,0.146,0.55,124.999,218880,4,techhouse
0.667,0.659,1,-0.848,1,0.428,0.0383,0.0,0.098,0.632,176.883,98404,4,Trap Metal
0.427,0.838,1,-7.443,0,0.0451,0.0005,0.0017,0.114,0.157,172.951,377840,4,dnb
0.802,0.739,8,-8.142,1,0.0654,0.0065,0.743,0.106,0.369,128.012,363750,4,techhouse
0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,223253,4,Pop
0.565,0.8,9,-8.854,1,0.0403,0.0,0.469,0.821,0.472,130.0,298324,4,techno
0.748,0.489,2,-7.637,1,0.127,0.0003,0.0008,0.342,0.17,129.954,253864,4,Dark Trap
0.442,0.6,2,-9.087,1,0.357,0.266,0.0,0.31,0.725,164.924,213320,1,Hiphop
0.879,0.882,8,-8.722,1,0.0752,0.0011,0.489,0.0762,0.969,126.008,365791,4,techhouse
0.467,0.713,4,-6.349,0,0.0282,0.0003,0.0,0.149,0.34,175.932,239587,4,Emo
0.807,0.559,5,-7.953,1,0.103,0.183,0.0,0.701,0.675,129.996,183183,4,Underground Rap
0.51,0.966,11,-5.592,1,0.136,0.001,0.0151,0.509,0.281,154.995,254516,4,hardstyle
0.711,0.867,11,-1.981,0,0.32,0.152,0.0,0.0552,0.414,161.966,214564,4,Underground Rap
0.524,0.629,0,-6.147,1,0.0398,0.514,0.0,0.104,0.364,84.984,218854,4,Rap
0.828,0.642,5,-7.53,1,0.265,0.0124,0.0,0.264,0.605,130.036,135901,4,Underground Rap
0.503,0.758,4,-5.354,1,0.0303,0.0012,0.0,0.223,0.356,193.098,225920,4,Emo
0.682,0.987,0,-5.385,0,0.0411,0.0001,0.874,0.193,0.289,132.007,425000,4,techno
0.622,0.972,4,-6.024,0,0.0566,0.0,0.835,0.424,0.421,144.018,486667,4,psytrance
0.931,0.336,1,-7.645,1,0.0741,0.0,0.913,0.0375,0.0374,140.002,247040,4,trap
0.415,0.397,10,-10.428,0,0.321,0.549,0.0,0.125,0.288,119.394,132000,5,Dark Trap
0.615,0.743,3,-6.956,0,0.174,0.0275,0.0,0.31,0.133,132.971,249027,4,trance
0.78,0.557,0,-6.358,0,0.168,0.232,0.0,0.078,0.459,135.856,174592,4,Rap
0.66,0.776,7,-7.051,0,0.0411,0.0078,0.919,0.117,0.327,126.006,216587,4,techhouse
0.791,0.888,11,-4.011,0,0.239,0.0089,0.0001,0.106,0.494,145.991,240000,4,trap
0.822,0.413,9,-14.062,0,0.11,0.334,0.793,0.103,0.529,124.01,416129,4,techno
0.672,0.719,5,-9.856,1,0.0363,0.116,0.872,0.0784,0.663,126.057,266574,4,trance
0.678,0.766,10,-6.171,1,0.0553,0.0142,0.0,0.0686,0.734,175.166,155844,4,Pop
0.701,0.858,7,-7.547,1,0.0432,0.0054,0.449,0.0555,0.0729,130.0,421200,4,trance
0.542,0.912,6,-4.744,0,0.0318,0.0002,0.623,0.701,0.443,141.994,436056,4,psytrance
0.817,0.484,1,-10.05,0,0.0423,0.0076,0.0057,0.259,0.261,114.031,134748,3,Dark Trap
0.727,0.274,1,-15.7,1,0.457,0.331,0.0001,0.0961,0.168,108.031,233720,4,Underground Rap
0.457,0.945,11,-4.421,0,0.068,0.0144,0.405,0.191,0.269,149.979,182571,4,hardstyle
0.799,0.909,11,-6.041,0,0.0537,0.0108,0.831,0.107,0.514,123.979,196162,4,techhouse
0.593,0.739,2,-8.385,0,0.0627,0.119,0.0002,0.237,0.519,149.878,233052,4,hardstyle
0.713,0.803,9,-5.311,1,0.287,0.0759,0.0,0.129,0.522,153.987,350699,4,Rap
0.802,0.939,10,-7.489,1,0.0616,0.0009,0.922,0.0915,0.398,125.011,371453,4,techhouse
0.602,0.785,7,-6.129,1,0.0578,0.245,0.0,0.19,0.565,168.076,214480,4,RnB
0.524,0.845,9,-4.912,1,0.348,0.0115,0.0,0.434,0.553,196.776,236286,1,RnB
0.418,0.862,11,-3.239,1,0.0451,0.0003,0.0,0.129,0.258,188.952,289870,4,Emo
0.717,0.94,1,0.075,1,0.187,0.0429,0.154,0.27,0.589,154.901,143561,4,Trap Metal
0.644,0.952,1,-6.248,1,0.0464,0.0001,0.716,0.134,0.457,144.967,417698,4,psytrance
0.443,0.637,1,-5.179,1,0.289,0.0676,0.0,0.105,0.16,159.264,270747,4,Underground Rap
0.806,0.823,0,-5.619,1,0.0528,0.002,0.502,0.0624,0.062,121.995,363283,4,techhouse
0.467,0.837,6,-7.245,0,0.0444,0.0002,0.9,0.0885,0.0989,173.998,209106,4,dnb
0.634,0.927,9,-4.471,0,0.118,0.0032,0.0269,0.125,0.295,130.032,393245,4,trance
0.933,0.604,1,-10.609,1,0.468,0.0122,0.0,0.162,0.449,105.943,153987,4,Underground Rap
0.485,0.978,6,-4.605,0,0.0519,0.0029,0.928,0.0962,0.597,145.0,447313,4,psytrance
0.746,0.888,10,-7.178,0,0.0635,0.0001,0.771,0.128,0.146,124.995,414720,4,techno
0.552,0.92,10,-4.683,0,0.0329,0.0008,0.857,0.0877,0.16,135.975,562941,4,psytrance
0.794,0.43,11,-14.254,0,0.0562,0.021,0.832,0.0996,0.156,120.005,366000,4,techhouse
0.478,0.927,8,-2.709,0,0.098,0.0004,0.0701,0.494,0.445,173.943,325539,4,dnb
0.899,0.735,4,-7.719,1,0.4,0.0506,0.0,0.15,0.884,143.001,188107,4,Underground Rap
0.483,0.931,5,-1.638,0,0.154,0.201,0.0,0.304,0.0836,154.996,229161,4,hardstyle
0.802,0.742,1,-4.607,1,0.111,0.265,0.0003,0.63,0.512,190.0,151333,4,Underground Rap
0.236,0.81,0,-5.924,1,0.0555,0.0507,0.0924,0.458,0.0904,146.572,299200,4,Dark Trap
0.795,0.772,6,-11.797,0,0.0857,0.0087,0.839,0.11,0.615,127.978,375938,4,techhouse
0.533,0.555,1,-7.388,0,0.053,0.346,0.0017,0.111,0.166,139.922,202345,4,Dark Trap
0.88,0.728,10,-6.939,0,0.205,0.136,0.0001,0.337,0.715,160.976,200373,4,Rap
0.901,0.598,1,-6.934,1,0.17,0.0192,0.0,0.0791,0.355,117.9,132331,4,Rap
0.829,0.722,11,-11.766,0,0.256,0.0243,0.741,0.126,0.429,140.02,280079,4,techno
0.416,0.915,9,-5.202,0,0.0602,0.0009,0.0001,0.154,0.0641,150.066,167333,4,hardstyle
0.431,0.847,7,-1.428,0,0.0324,0.0108,0.0,0.196,0.211,150.02,203164,4,hardstyle
0.674,0.834,5,-4.906,0,0.0285,0.0188,0.782,0.126,0.606,120.023,176000,4,Dark Trap
0.493,0.974,9,-0.177,1,0.0842,0.0022,0.0,0.585,0.31,150.04,208000,4,trap
0.675,0.57,7,-6.24,1,0.0641,0.105,0.0,0.149,0.422,192.184,144484,4,Underground Rap
0.725,0.63,11,-9.671,0,0.245,0.0687,0.0,0.186,0.363,154.966,173714,4,Underground Rap
0.374,0.449,4,-14.275,0,0.0325,0.469,0.921,0.101,0.0374,139.591,332651,4,Dark Trap
0.868,0.652,0,-3.624,1,0.363,0.271,0.0,0.126,0.69,184.108,273933,4,Underground Rap
0.769,0.745,9,-4.934,1,0.0853,0.0784,0.0012,0.0785,0.585,160.12,189000,4,Underground Rap
0.478,0.954,6,-9.122,0,0.0928,0.063,0.001,0.309,0.628,137.15,341426,4,Dark Trap
0.537,0.841,8,-5.951,1,0.0329,0.0326,0.0016,0.301,0.592,134.978,211080,4,Emo
0.786,0.46,1,-4.971,1,0.195,0.0319,0.0,0.103,0.384,160.182,84008,4,Underground Rap
0.944,0.613,4,-8.018,0,0.141,0.659,0.0,0.154,0.775,125.013,157048,4,Underground Rap
0.808,0.749,2,-6.483,1,0.0432,0.0001,0.102,0.0459,0.923,124.999,135219,4,techhouse
0.703,0.801,0,-7.259,0,0.0523,0.0002,0.898,0.0956,0.463,132.996,351971,4,techno
0.699,0.472,5,-9.475,0,0.0357,0.158,0.0074,0.275,0.354,128.035,152293,3,Dark Trap
0.647,0.859,2,-5.173,1,0.0492,0.0315,0.911,0.103,0.0716,174.005,339066,4,dnb
0.814,0.899,1,-5.958,1,0.0637,0.0073,0.219,0.0979,0.545,119.011,242013,4,Hiphop
0.713,0.924,3,-4.397,1,0.0843,0.0229,0.0009,0.159,0.136,149.976,343420,4,hardstyle
0.762,0.72,1,-7.545,1,0.244,0.0807,0.0,0.192,0.195,120.076,145115,4,Dark Trap
0.636,0.551,1,-8.518,1,0.269,0.0094,0.0,0.336,0.46,120.0,194000,4,Dark Trap
0.559,0.888,11,-6.5,0,0.0411,0.0,0.839,0.647,0.0434,148.017,474749,4,psytrance
0.387,0.972,0,-6.603,0,0.108,0.0003,0.931,0.381,0.0807,138.003,234565,4,trance
0.6,0.784,0,-5.228,0,0.038,0.0461,0.777,0.0923,0.155,173.004,365232,4,dnb
0.73,0.746,1,-3.53,1,0.0517,0.0672,0.0,0.353,0.549,185.046,239440,4,Hiphop
0.677,0.531,7,-7.683,0,0.0327,0.219,0.0,0.173,0.57,182.208,294093,4,RnB
0.696,0.853,2,-4.122,1,0.237,0.004,0.0,0.0843,0.685,185.952,196653,4,Hiphop
0.693,0.835,7,-8.469,1,0.0412,0.0012,0.811,0.112,0.238,133.991,405627,4,techno
0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,183.948,219320,4,RnB
0.83,0.64,9,-7.773,1,0.139,0.299,0.0,0.0929,0.682,205.974,146880,4,Underground Rap
0.455,0.953,5,-5.873,0,0.207,0.0004,0.9,0.475,0.287,150.077,186055,4,hardstyle
0.711,0.671,8,-8.932,1,0.283,0.0403,0.0,0.132,0.326,81.542,237808,4,Rap
0.69,0.843,7,-8.451,1,0.0551,0.0001,0.94,0.111,0.102,131.008,397377,4,techno
0.8,0.531,11,-6.045,1,0.0706,0.0002,0.7,0.113,0.345,126.007,321905,4,techhouse
0.546,0.901,6,-3.985,0,0.0552,0.0015,0.0186,0.35,0.0588,175.032,336846,4,dnb
0.876,0.71,11,-12.908,1,0.347,0.0654,0.0031,0.918,0.724,196.61,218333,4,Hiphop
0.756,0.456,5,-9.2,0,0.0501,0.0173,0.0384,0.349,0.216,159.999,132049,4,Dark Trap
0.658,0.553,9,-8.525,0,0.118,0.288,0.0,0.352,0.222,161.027,126466,4,Underground Rap
0.537,0.971,5,-3.698,0,0.0925,0.0262,0.0048,0.436,0.239,150.013,186303,3,hardstyle
0.614,0.707,11,-6.096,0,0.338,0.0595,0.0,0.215,0.469,196.766,140528,4,Hiphop
0.694,0.314,0,-7.82,1,0.116,0.611,0.0,0.117,0.341,119.905,333947,4,RnB
0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4,Emo
0.756,0.517,0,-8.122,1,0.0996,0.341,0.0,0.103,0.267,110.064,159813,1,Hiphop
0.371,0.874,1,-8.086,1,0.159,0.012,0.697,0.108,0.125,135.975,271381,4,Dark Trap
0.465,0.972,8,-5.592,0,0.0902,0.0007,0.345,0.367,0.0369,138.017,234783,4,trance
0.783,0.58,6,-7.398,0,0.298,0.0817,0.0,0.0831,0.762,186.052,284360,4,RnB
0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,217867,4,Emo
0.756,0.94,5,-2.353,0,0.221,0.0041,0.696,0.0825,0.51,172.071,332122,4,dnb
0.504,0.728,11,-5.089,0,0.0334,0.0038,0.0,0.14,0.116,150.011,199200,3,hardstyle
